Codigo de mesa,Partido,Num Votos
47-003-1-001-U,PUM+J,0
47-003-1-001-U,UNI�N REGIONALISTA,0
47-003-1-001-U,XAV,0
47-003-1-001-U,FE de las JONS,0
47-003-1-001-U,PCAS-TC-RC,0
47-003-1-001-U,PCTE,0
47-004-1-001-U,PSOE,184
47-004-1-001-U,PP,119
47-004-1-001-U,VOX,86
47-004-1-001-U,Cs,11
47-004-1-001-U,PODEMOS-IU-AV,11
47-004-1-001-U,PACMA,1
47-004-1-001-U,ESPA�A VACIADA,1
47-004-1-001-U,FE de las JONS,0
47-004-1-001-U,PUM+J,0
47-004-1-001-U,UNI�N REGIONALISTA,0
47-004-1-001-U,XAV,0
47-004-1-001-U,PCTE,0
47-004-1-001-U,PCAS-TC-RC,0
47-004-1-002-U,PSOE,152
47-004-1-002-U,PP,111
47-004-1-002-U,VOX,82
47-004-1-002-U,PODEMOS-IU-AV,11
47-004-1-002-U,Cs,7
47-004-1-002-U,ESPA�A VACIADA,5
47-004-1-002-U,PUM+J,1
47-004-1-002-U,PACMA,0
47-004-1-002-U,PCAS-TC-RC,0
47-004-1-002-U,UNI�N REGIONALISTA,0
47-004-1-002-U,PCTE,0
47-004-1-002-U,XAV,0
47-004-1-002-U,FE de las JONS,0
47-005-1-001-U,PP,125
47-005-1-001-U,VOX,92
47-005-1-001-U,PSOE,82
47-005-1-001-U,PODEMOS-IU-AV,9
47-005-1-001-U,Cs,7
47-005-1-001-U,PACMA,4
47-005-1-001-U,UNI�N REGIONALISTA,3
47-005-1-001-U,ESPA�A VACIADA,1
47-005-1-001-U,PCTE,1
47-005-1-001-U,FE de las JONS,0
47-005-1-001-U,PUM+J,0
47-005-1-001-U,XAV,0
47-005-1-001-U,PCAS-TC-RC,0
47-006-1-001-U,PSOE,44
47-006-1-001-U,PP,25
47-006-1-001-U,VOX,21
47-006-1-001-U,PODEMOS-IU-AV,20
47-006-1-001-U,Cs,3
47-006-1-001-U,PCAS-TC-RC,2
47-006-1-001-U,PCTE,1
47-006-1-001-U,ESPA�A VACIADA,1
47-006-1-001-U,PACMA,0
47-006-1-001-U,PUM+J,0
47-006-1-001-U,UNI�N REGIONALISTA,0
47-006-1-001-U,XAV,0
47-006-1-001-U,FE de las JONS,0
47-007-1-001-A,PSOE,151
47-007-1-001-A,PP,118
47-007-1-001-A,VOX,94
47-007-1-001-A,PODEMOS-IU-AV,35
47-007-1-001-A,Cs,26
47-007-1-001-A,ESPA�A VACIADA,6
47-007-1-001-A,UNI�N REGIONALISTA,4
47-007-1-001-A,PACMA,2
47-007-1-001-A,XAV,1
47-007-1-001-A,PCTE,1
47-007-1-001-A,PCAS-TC-RC,1
47-007-1-001-A,PUM+J,1
47-007-1-001-A,FE de las JONS,1
47-007-1-001-B,PSOE,161
47-007-1-001-B,PP,128
47-007-1-001-B,VOX,88
47-007-1-001-B,PODEMOS-IU-AV,26
47-007-1-001-B,Cs,21
47-007-1-001-B,PCAS-TC-RC,4
47-007-1-001-B,PCTE,1
47-007-1-001-B,PACMA,1
47-007-1-001-B,UNI�N REGIONALISTA,1
47-007-1-001-B,ESPA�A VACIADA,1
47-007-1-001-B,FE de las JONS,0
47-007-1-001-B,XAV,0
47-007-1-001-B,PUM+J,0
47-007-1-002-U,VOX,146
47-007-1-002-U,PSOE,128
47-007-1-002-U,PP,102
47-007-1-002-U,Cs,39
47-007-1-002-U,PODEMOS-IU-AV,29
47-007-1-002-U,ESPA�A VACIADA,9
47-007-1-002-U,PACMA,9
47-007-1-002-U,PUM+J,3
47-007-1-002-U,XAV,0
47-007-1-002-U,UNI�N REGIONALISTA,0
47-007-1-002-U,FE de las JONS,0
47-007-1-002-U,PCAS-TC-RC,0
47-007-1-002-U,PCTE,0
47-007-1-003-A,VOX,92
47-007-1-003-A,PSOE,81
47-007-1-003-A,PP,77
47-007-1-003-A,PODEMOS-IU-AV,49
47-007-1-003-A,Cs,17
47-007-1-003-A,PACMA,10
47-007-1-003-A,ESPA�A VACIADA,5
47-007-1-003-A,UNI�N REGIONALISTA,1
47-007-1-003-A,PCAS-TC-RC,1
47-007-1-003-A,FE de las JONS,0
47-007-1-003-A,PUM+J,0
47-007-1-003-A,XAV,0
47-007-1-003-A,PCTE,0
47-007-1-003-B,VOX,101
47-007-1-003-B,PSOE,90
47-007-1-003-B,PP,61
47-007-1-003-B,PODEMOS-IU-AV,34
47-007-1-003-B,Cs,19
47-007-1-003-B,ESPA�A VACIADA,4
47-007-1-003-B,PACMA,3
47-007-1-003-B,UNI�N REGIONALISTA,2
47-007-1-003-B,PUM+J,1
47-007-1-003-B,FE de las JONS,0
47-007-1-003-B,PCTE,0
47-007-1-003-B,PCAS-TC-RC,0
47-007-1-003-B,XAV,0
47-007-1-004-U,VOX,184
47-007-1-004-U,PSOE,150
47-007-1-004-U,PP,138
47-007-1-004-U,Cs,51
47-007-1-004-U,PODEMOS-IU-AV,51
47-007-1-004-U,ESPA�A VACIADA,22
47-007-1-004-U,PACMA,3
47-007-1-004-U,PCAS-TC-RC,3
47-007-1-004-U,PCTE,2
47-007-1-004-U,UNI�N REGIONALISTA,1
47-007-1-004-U,PUM+J,1
47-007-1-004-U,FE de las JONS,0
47-007-1-004-U,XAV,0
47-008-1-001-U,PODEMOS-IU-AV,5
47-008-1-001-U,PP,3
47-008-1-001-U,VOX,3
47-008-1-001-U,Cs,2
47-008-1-001-U,ESPA�A VACIADA,1
47-008-1-001-U,PSOE,1
47-008-1-001-U,UNI�N REGIONALISTA,0
47-008-1-001-U,PACMA,0
47-008-1-001-U,PCAS-TC-RC,0
47-008-1-001-U,PCTE,0
47-008-1-001-U,XAV,0
47-008-1-001-U,PUM+J,0
47-008-1-001-U,FE de las JONS,0
47-009-1-001-U,PSOE,28
47-009-1-001-U,PP,26
47-009-1-001-U,VOX,12
47-009-1-001-U,PODEMOS-IU-AV,6
47-009-1-001-U,Cs,3
47-009-1-001-U,PACMA,1
47-009-1-001-U,PUM+J,0
47-009-1-001-U,PCTE,0
47-009-1-001-U,UNI�N REGIONALISTA,0
47-009-1-001-U,FE de las JONS,0
47-009-1-001-U,ESPA�A VACIADA,0
47-009-1-001-U,XAV,0
47-009-1-001-U,PCAS-TC-RC,0
47-010-1-001-A,PP,123
47-010-1-001-A,VOX,120
47-010-1-001-A,PSOE,118
47-010-1-001-A,Cs,46
47-010-1-001-A,PODEMOS-IU-AV,37
47-010-1-001-A,ESPA�A VACIADA,9
47-010-1-001-A,PACMA,4
47-010-1-001-A,PUM+J,2
47-010-1-001-A,PCTE,2
47-010-1-001-A,FE de las JONS,1
47-010-1-001-A,PCAS-TC-RC,1
47-010-1-001-A,UNI�N REGIONALISTA,0
47-010-1-001-A,XAV,0
47-010-1-001-B,VOX,134
47-010-1-001-B,PSOE,124
47-010-1-001-B,PP,110
47-010-1-001-B,Cs,39
47-010-1-001-B,PODEMOS-IU-AV,19
47-010-1-001-B,ESPA�A VACIADA,7
47-010-1-001-B,PACMA,1
47-010-1-001-B,PCTE,1
47-010-1-001-B,PUM+J,1
47-010-1-001-B,XAV,0
47-010-1-001-B,PCAS-TC-RC,0
47-010-1-001-B,FE de las JONS,0
47-010-1-001-B,UNI�N REGIONALISTA,0
47-010-1-002-A,PSOE,138
47-010-1-002-A,VOX,110
47-010-1-002-A,PP,92
47-010-1-002-A,PODEMOS-IU-AV,41
47-010-1-002-A,Cs,24
47-010-1-002-A,ESPA�A VACIADA,11
47-010-1-002-A,PCAS-TC-RC,4
47-010-1-002-A,PACMA,3
47-010-1-002-A,XAV,1
47-010-1-002-A,UNI�N REGIONALISTA,1
47-010-1-002-A,FE de las JONS,0
47-010-1-002-A,PCTE,0
47-010-1-002-A,PUM+J,0
47-010-1-002-B,PSOE,166
47-010-1-002-B,PP,102
47-010-1-002-B,VOX,97
47-010-1-002-B,PODEMOS-IU-AV,42
47-010-1-002-B,Cs,25
47-010-1-002-B,ESPA�A VACIADA,16
47-010-1-002-B,UNI�N REGIONALISTA,2
47-010-1-002-B,XAV,1
47-010-1-002-B,PACMA,1
47-010-1-002-B,PCTE,0
47-010-1-002-B,FE de las JONS,0
47-010-1-002-B,PUM+J,0
47-010-1-002-B,PCAS-TC-RC,0
47-010-1-003-A,PP,114
47-010-1-003-A,VOX,88
47-010-1-003-A,PSOE,87
47-010-1-003-A,Cs,33
47-010-1-003-A,PODEMOS-IU-AV,16
47-010-1-003-A,ESPA�A VACIADA,7
47-010-1-003-A,PACMA,4
47-010-1-003-A,PUM+J,0
47-010-1-003-A,PCAS-TC-RC,0
47-010-1-003-A,UNI�N REGIONALISTA,0
47-010-1-003-A,XAV,0
47-010-1-003-A,PCTE,0
47-010-1-003-A,FE de las JONS,0
47-010-1-003-B,PSOE,94
47-010-1-003-B,PP,93
47-010-1-003-B,VOX,83
47-010-1-003-B,Cs,42
47-010-1-003-B,PODEMOS-IU-AV,27
47-010-1-003-B,ESPA�A VACIADA,10
47-010-1-003-B,PACMA,4
47-010-1-003-B,PCAS-TC-RC,2
47-010-1-003-B,PUM+J,1
47-010-1-003-B,FE de las JONS,0
47-010-1-003-B,UNI�N REGIONALISTA,0
47-010-1-003-B,XAV,0
47-010-1-003-B,PCTE,0
47-010-1-003-C,PSOE,104
47-010-1-003-C,PP,99
47-010-1-003-C,VOX,98
47-010-1-003-C,Cs,31
47-010-1-003-C,PODEMOS-IU-AV,15
47-010-1-003-C,ESPA�A VACIADA,12
47-010-1-003-C,PACMA,2
47-010-1-003-C,FE de las JONS,1
47-010-1-003-C,PCAS-TC-RC,1
47-010-1-003-C,UNI�N REGIONALISTA,0
47-010-1-003-C,PCTE,0
47-010-1-003-C,PUM+J,0
47-010-1-003-C,XAV,0
47-010-1-004-A,PP,115
47-010-1-004-A,PSOE,106
47-010-1-004-A,VOX,104
47-010-1-004-A,Cs,47
47-010-1-004-A,PODEMOS-IU-AV,27
47-010-1-004-A,ESPA�A VACIADA,14
47-010-1-004-A,PACMA,3
47-010-1-004-A,PUM+J,1
47-010-1-004-A,FE de las JONS,1
47-010-1-004-A,UNI�N REGIONALISTA,0
47-010-1-004-A,PCTE,0
47-010-1-004-A,XAV,0
47-010-1-004-A,PCAS-TC-RC,0
47-010-1-004-B,PP,141
47-010-1-004-B,PSOE,125
47-010-1-004-B,VOX,82
47-010-1-004-B,Cs,47
47-010-1-004-B,PODEMOS-IU-AV,31
47-010-1-004-B,ESPA�A VACIADA,9
47-010-1-004-B,PACMA,4
47-010-1-004-B,PCAS-TC-RC,2
47-010-1-004-B,XAV,2
47-010-1-004-B,FE de las JONS,1
47-010-1-004-B,UNI�N REGIONALISTA,0
47-010-1-004-B,PUM+J,0
47-010-1-004-B,PCTE,0
47-010-1-005-A,PP,187
47-010-1-005-A,VOX,169
47-010-1-005-A,PSOE,142
47-010-1-005-A,Cs,48
47-010-1-005-A,PODEMOS-IU-AV,33
47-010-1-005-A,ESPA�A VACIADA,7
47-010-1-005-A,PACMA,3
47-010-1-005-A,PUM+J,2
47-010-1-005-A,PCTE,1
47-010-1-005-A,UNI�N REGIONALISTA,0
47-010-1-005-A,PCAS-TC-RC,0
47-010-1-005-A,FE de las JONS,0
47-010-1-005-A,XAV,0
47-010-1-005-B,PP,184
47-010-1-005-B,VOX,175
47-010-1-005-B,PSOE,128
47-010-1-005-B,Cs,63
47-010-1-005-B,PODEMOS-IU-AV,32
47-010-1-005-B,ESPA�A VACIADA,12
47-010-1-005-B,PACMA,5
47-010-1-005-B,PUM+J,1
47-010-1-005-B,XAV,0
47-010-1-005-B,PCTE,0
47-010-1-005-B,UNI�N REGIONALISTA,0
47-010-1-005-B,FE de las JONS,0
47-010-1-005-B,PCAS-TC-RC,0
47-010-1-006-A,PSOE,173
47-010-1-006-A,VOX,157
47-010-1-006-A,PP,151
47-010-1-006-A,Cs,74
47-010-1-006-A,PODEMOS-IU-AV,32
47-010-1-006-A,ESPA�A VACIADA,15
47-010-1-006-A,PCAS-TC-RC,5
47-010-1-006-A,PUM+J,1
47-010-1-006-A,XAV,1
47-010-1-006-A,PACMA,1
47-010-1-006-A,PCTE,0
47-010-1-006-A,UNI�N REGIONALISTA,0
47-010-1-006-A,FE de las JONS,0
47-010-1-006-B,PP,189
47-010-1-006-B,PSOE,164
47-010-1-006-B,VOX,153
47-010-1-006-B,Cs,71
47-010-1-006-B,PODEMOS-IU-AV,38
47-010-1-006-B,ESPA�A VACIADA,15
47-010-1-006-B,PCAS-TC-RC,2
47-010-1-006-B,PACMA,2
47-010-1-006-B,XAV,1
47-010-1-006-B,PUM+J,0
47-010-1-006-B,PCTE,0
47-010-1-006-B,FE de las JONS,0
47-010-1-006-B,UNI�N REGIONALISTA,0
47-010-1-007-A,PP,177
47-010-1-007-A,VOX,153
47-010-1-007-A,PSOE,82
47-010-1-007-A,Cs,44
47-010-1-007-A,PODEMOS-IU-AV,16
47-010-1-007-A,ESPA�A VACIADA,3
47-010-1-007-A,PUM+J,2
47-010-1-007-A,PACMA,2
47-010-1-007-A,PCAS-TC-RC,1
47-010-1-007-A,XAV,1
47-010-1-007-A,FE de las JONS,0
47-010-1-007-A,UNI�N REGIONALISTA,0
47-010-1-007-A,PCTE,0
47-010-1-007-B,PP,196
47-010-1-007-B,VOX,150
47-010-1-007-B,PSOE,92
47-010-1-007-B,Cs,42
47-010-1-007-B,PODEMOS-IU-AV,25
47-010-1-007-B,ESPA�A VACIADA,3
47-010-1-007-B,PACMA,3
47-010-1-007-B,UNI�N REGIONALISTA,2
47-010-1-007-B,PUM+J,1
47-010-1-007-B,FE de las JONS,1
47-010-1-007-B,PCAS-TC-RC,1
47-010-1-007-B,XAV,0
47-010-1-007-B,PCTE,0
47-010-1-008-A,PSOE,131
47-010-1-008-A,VOX,119
47-010-1-008-A,PP,109
47-010-1-008-A,Cs,49
47-010-1-008-A,PODEMOS-IU-AV,37
47-010-1-008-A,ESPA�A VACIADA,9
47-010-1-008-A,PACMA,5
47-010-1-008-A,PUM+J,1
47-010-1-008-A,XAV,1
47-010-1-008-A,PCTE,0
47-010-1-008-A,UNI�N REGIONALISTA,0
47-010-1-008-A,PCAS-TC-RC,0
47-010-1-008-A,FE de las JONS,0
47-010-1-008-B,VOX,166
47-010-1-008-B,PSOE,149
47-010-1-008-B,PP,141
47-010-1-008-B,Cs,51
47-010-1-008-B,PODEMOS-IU-AV,47
47-010-1-008-B,ESPA�A VACIADA,14
47-010-1-008-B,PACMA,13
47-010-1-008-B,PCAS-TC-RC,2
47-010-1-008-B,PUM+J,1
47-010-1-008-B,PCTE,1
47-010-1-008-B,XAV,0
47-010-1-008-B,FE de las JONS,0
47-010-1-008-B,UNI�N REGIONALISTA,0
47-010-1-009-U,PP,196
47-010-1-009-U,VOX,186
47-010-1-009-U,PSOE,138
47-010-1-009-U,Cs,50
47-010-1-009-U,PODEMOS-IU-AV,42
47-010-1-009-U,ESPA�A VACIADA,17
47-010-1-009-U,PACMA,5
47-010-1-009-U,UNI�N REGIONALISTA,2
47-010-1-009-U,PCAS-TC-RC,2
47-010-1-009-U,PUM+J,1
47-010-1-009-U,FE de las JONS,0
47-010-1-009-U,PCTE,0
47-010-1-009-U,XAV,0
47-010-1-010-A,VOX,148
47-010-1-010-A,PSOE,129
47-010-1-010-A,PP,96
47-010-1-010-A,PODEMOS-IU-AV,50
47-010-1-010-A,Cs,39
47-010-1-010-A,ESPA�A VACIADA,15
47-010-1-010-A,PACMA,6
47-010-1-010-A,UNI�N REGIONALISTA,3
47-010-1-010-A,FE de las JONS,1
47-010-1-010-A,PCAS-TC-RC,1
47-010-1-010-A,PCTE,1
47-010-1-010-A,PUM+J,0
47-010-1-010-A,XAV,0
47-010-1-010-B,VOX,120
47-010-1-010-B,PSOE,118
47-010-1-010-B,PP,97
47-010-1-010-B,PODEMOS-IU-AV,43
47-010-1-010-B,Cs,31
47-010-1-010-B,ESPA�A VACIADA,8
47-010-1-010-B,PCAS-TC-RC,6
47-010-1-010-B,PACMA,6
47-010-1-010-B,PCTE,2
47-010-1-010-B,UNI�N REGIONALISTA,2
47-010-1-010-B,PUM+J,1
47-010-1-010-B,XAV,1
47-010-1-010-B,FE de las JONS,0
47-010-1-011-U,PSOE,123
47-010-1-011-U,VOX,122
47-010-1-011-U,PP,110
47-010-1-011-U,Cs,39
47-010-1-011-U,PODEMOS-IU-AV,16
47-010-1-011-U,ESPA�A VACIADA,12
47-010-1-011-U,PACMA,6
47-010-1-011-U,UNI�N REGIONALISTA,3
47-010-1-011-U,PUM+J,2
47-010-1-011-U,PCAS-TC-RC,1
47-010-1-011-U,PCTE,1
47-010-1-011-U,FE de las JONS,0
47-010-1-011-U,XAV,0
47-011-1-001-U,PP,157
47-011-1-001-U,VOX,123
47-011-1-001-U,PSOE,96
47-011-1-001-U,Cs,12
47-011-1-001-U,PODEMOS-IU-AV,8
47-011-1-001-U,FE de las JONS,2
47-011-1-001-U,ESPA�A VACIADA,2
47-011-1-001-U,XAV,0
47-011-1-001-U,PACMA,0
47-011-1-001-U,PUM+J,0
47-011-1-001-U,PCTE,0
47-011-1-001-U,PCAS-TC-RC,0
47-011-1-001-U,UNI�N REGIONALISTA,0
47-012-1-001-U,PP,33
47-012-1-001-U,VOX,18
47-012-1-001-U,PSOE,13
47-012-1-001-U,Cs,2
47-012-1-001-U,PODEMOS-IU-AV,2
47-012-1-001-U,PCTE,0
47-012-1-001-U,XAV,0
47-012-1-001-U,PACMA,0
47-012-1-001-U,FE de las JONS,0
47-012-1-001-U,PUM+J,0
47-012-1-001-U,UNI�N REGIONALISTA,0
47-012-1-001-U,ESPA�A VACIADA,0
47-012-1-001-U,PCAS-TC-RC,0
47-013-1-001-U,PSOE,29
47-013-1-001-U,PP,25
47-013-1-001-U,ESPA�A VACIADA,5
47-013-1-001-U,VOX,5
47-013-1-001-U,Cs,2
47-013-1-001-U,PODEMOS-IU-AV,1
47-013-1-001-U,FE de las JONS,0
47-013-1-001-U,PACMA,0
47-013-1-001-U,UNI�N REGIONALISTA,0
47-013-1-001-U,PCAS-TC-RC,0
47-013-1-001-U,XAV,0
47-013-1-001-U,PCTE,0
47-013-1-001-U,PUM+J,0
47-014-1-001-U,PP,14
47-014-1-001-U,VOX,9
47-014-1-001-U,PSOE,8
47-014-1-001-U,Cs,3
47-014-1-001-U,PODEMOS-IU-AV,2
47-014-1-001-U,PCTE,0
47-014-1-001-U,PUM+J,0
47-014-1-001-U,PACMA,0
47-014-1-001-U,FE de las JONS,0
47-014-1-001-U,ESPA�A VACIADA,0
47-014-1-001-U,XAV,0
47-014-1-001-U,UNI�N REGIONALISTA,0
47-014-1-001-U,PCAS-TC-RC,0
47-015-1-001-U,PP,42
47-015-1-001-U,PSOE,35
47-015-1-001-U,VOX,16
47-015-1-001-U,PODEMOS-IU-AV,8
47-015-1-001-U,Cs,4
47-015-1-001-U,PUM+J,3
47-015-1-001-U,ESPA�A VACIADA,2
47-015-1-001-U,PCTE,0
47-015-1-001-U,UNI�N REGIONALISTA,0
47-015-1-001-U,PACMA,0
47-015-1-001-U,FE de las JONS,0
47-015-1-001-U,XAV,0
47-015-1-001-U,PCAS-TC-RC,0
47-016-1-001-U,PP,25
47-016-1-001-U,PSOE,16
47-016-1-001-U,VOX,6
47-016-1-001-U,Cs,5
47-016-1-001-U,PODEMOS-IU-AV,2
47-016-1-001-U,PCTE,0
47-016-1-001-U,XAV,0
47-016-1-001-U,PACMA,0
47-016-1-001-U,FE de las JONS,0
47-016-1-001-U,PUM+J,0
47-016-1-001-U,UNI�N REGIONALISTA,0
47-016-1-001-U,ESPA�A VACIADA,0
47-016-1-001-U,PCAS-TC-RC,0
47-017-1-001-U,PP,70
47-017-1-001-U,VOX,34
47-017-1-001-U,PSOE,17
47-017-1-001-U,Cs,3
47-017-1-001-U,PODEMOS-IU-AV,2
47-017-1-001-U,ESPA�A VACIADA,0
47-017-1-001-U,PCAS-TC-RC,0
47-017-1-001-U,UNI�N REGIONALISTA,0
47-017-1-001-U,FE de las JONS,0
47-017-1-001-U,XAV,0
47-017-1-001-U,PACMA,0
47-017-1-001-U,PCTE,0
47-017-1-001-U,PUM+J,0
47-018-1-001-U,PP,13
47-018-1-001-U,VOX,7
47-018-1-001-U,PUM+J,1
47-018-1-001-U,PSOE,1
47-018-1-001-U,ESPA�A VACIADA,1
47-018-1-001-U,PODEMOS-IU-AV,1
47-018-1-001-U,PCAS-TC-RC,1
47-018-1-001-U,Cs,1
47-018-1-001-U,PACMA,0
47-018-1-001-U,FE de las JONS,0
47-018-1-001-U,UNI�N REGIONALISTA,0
47-018-1-001-U,PCTE,0
47-018-1-001-U,XAV,0
47-019-1-001-U,PP,35
47-019-1-001-U,PSOE,15
47-019-1-001-U,VOX,14
47-019-1-001-U,PODEMOS-IU-AV,3
47-019-1-001-U,Cs,2
47-019-1-001-U,ESPA�A VACIADA,1
47-019-1-001-U,PACMA,1
47-019-1-001-U,PCTE,0
47-019-1-001-U,FE de las JONS,0
47-019-1-001-U,PUM+J,0
47-019-1-001-U,UNI�N REGIONALISTA,0
47-019-1-001-U,PCAS-TC-RC,0
47-019-1-001-U,XAV,0
47-020-1-001-U,PP,73
47-020-1-001-U,PSOE,54
47-020-1-001-U,VOX,52
47-020-1-001-U,Cs,8
47-020-1-001-U,PODEMOS-IU-AV,2
47-020-1-001-U,ESPA�A VACIADA,1
47-020-1-001-U,PCAS-TC-RC,0
47-020-1-001-U,FE de las JONS,0
47-020-1-001-U,PACMA,0
47-020-1-001-U,UNI�N REGIONALISTA,0
47-020-1-001-U,PUM+J,0
47-020-1-001-U,PCTE,0
47-020-1-001-U,XAV,0
47-021-1-001-U,PP,15
47-021-1-001-U,VOX,13
47-021-1-001-U,PSOE,11
47-021-1-001-U,PODEMOS-IU-AV,3
47-021-1-001-U,Cs,2
47-021-1-001-U,ESPA�A VACIADA,1
47-021-1-001-U,UNI�N REGIONALISTA,0
47-021-1-001-U,FE de las JONS,0
47-021-1-001-U,XAV,0
47-021-1-001-U,PCAS-TC-RC,0
47-021-1-001-U,PACMA,0
47-021-1-001-U,PCTE,0
47-021-1-001-U,PUM+J,0
47-022-1-001-U,PP,25
47-022-1-001-U,VOX,11
47-022-1-001-U,Cs,6
47-022-1-001-U,PSOE,3
47-022-1-001-U,PODEMOS-IU-AV,1
47-022-1-001-U,PUM+J,0
47-022-1-001-U,UNI�N REGIONALISTA,0
47-022-1-001-U,PCAS-TC-RC,0
47-022-1-001-U,PACMA,0
47-022-1-001-U,FE de las JONS,0
47-022-1-001-U,XAV,0
47-022-1-001-U,ESPA�A VACIADA,0
47-022-1-001-U,PCTE,0
47-023-1-001-A,PP,106
47-023-1-001-A,VOX,94
47-023-1-001-A,PSOE,75
47-023-1-001-A,Cs,26
47-023-1-001-A,PODEMOS-IU-AV,21
47-023-1-001-A,ESPA�A VACIADA,14
47-023-1-001-A,PUM+J,2
47-023-1-001-A,PACMA,1
47-023-1-001-A,FE de las JONS,0
47-023-1-001-A,XAV,0
47-023-1-001-A,UNI�N REGIONALISTA,0
47-023-1-001-A,PCTE,0
47-023-1-001-A,PCAS-TC-RC,0
47-023-1-001-B,PSOE,103
47-023-1-001-B,VOX,90
47-023-1-001-B,PP,78
47-023-1-001-B,PODEMOS-IU-AV,29
47-023-1-001-B,Cs,28
47-023-1-001-B,ESPA�A VACIADA,14
47-023-1-001-B,PUM+J,1
47-023-1-001-B,PACMA,1
47-023-1-001-B,PCAS-TC-RC,0
47-023-1-001-B,FE de las JONS,0
47-023-1-001-B,XAV,0
47-023-1-001-B,PCTE,0
47-023-1-001-B,UNI�N REGIONALISTA,0
47-023-1-002-A,PP,121
47-023-1-002-A,VOX,89
47-023-1-002-A,PSOE,76
47-023-1-002-A,Cs,32
47-023-1-002-A,PODEMOS-IU-AV,20
47-023-1-002-A,ESPA�A VACIADA,8
47-023-1-002-A,PACMA,2
47-023-1-002-A,PCTE,1
47-023-1-002-A,XAV,0
47-023-1-002-A,FE de las JONS,0
47-023-1-002-A,PCAS-TC-RC,0
47-023-1-002-A,UNI�N REGIONALISTA,0
47-023-1-002-A,PUM+J,0
47-023-1-002-B,PP,136
47-023-1-002-B,VOX,105
47-023-1-002-B,PSOE,73
47-023-1-002-B,Cs,37
47-023-1-002-B,PODEMOS-IU-AV,27
47-023-1-002-B,PACMA,2
47-023-1-002-B,ESPA�A VACIADA,2
47-023-1-002-B,FE de las JONS,1
47-023-1-002-B,PUM+J,1
47-023-1-002-B,PCAS-TC-RC,1
47-023-1-002-B,PCTE,0
47-023-1-002-B,XAV,0
47-023-1-002-B,UNI�N REGIONALISTA,0
47-023-1-003-A,VOX,95
47-023-1-003-A,PSOE,80
47-023-1-003-A,PP,76
47-023-1-003-A,Cs,34
47-023-1-003-A,PODEMOS-IU-AV,21
47-023-1-003-A,ESPA�A VACIADA,11
47-023-1-003-A,PACMA,7
47-023-1-003-A,UNI�N REGIONALISTA,2
47-023-1-003-A,PCAS-TC-RC,1
47-023-1-003-A,PUM+J,0
47-023-1-003-A,FE de las JONS,0
47-023-1-003-A,XAV,0
47-023-1-003-A,PCTE,0
47-023-1-003-B,VOX,127
47-023-1-003-B,PSOE,96
47-023-1-003-B,PP,67
47-023-1-003-B,Cs,32
47-023-1-003-B,PODEMOS-IU-AV,17
47-023-1-003-B,ESPA�A VACIADA,13
47-023-1-003-B,PACMA,4
47-023-1-003-B,PUM+J,2
47-023-1-003-B,XAV,1
47-023-1-003-B,FE de las JONS,1
47-023-1-003-B,PCAS-TC-RC,1
47-023-1-003-B,PCTE,0
47-023-1-003-B,UNI�N REGIONALISTA,0
47-024-1-001-U,PSOE,62
47-024-1-001-U,PP,48
47-024-1-001-U,VOX,18
47-024-1-001-U,Cs,17
47-024-1-001-U,PODEMOS-IU-AV,9
47-024-1-001-U,ESPA�A VACIADA,2
47-024-1-001-U,PCAS-TC-RC,1
47-024-1-001-U,PCTE,0
47-024-1-001-U,XAV,0
47-024-1-001-U,PACMA,0
47-024-1-001-U,FE de las JONS,0
47-024-1-001-U,PUM+J,0
47-024-1-001-U,UNI�N REGIONALISTA,0
47-025-1-001-U,PP,30
47-025-1-001-U,PSOE,30
47-025-1-001-U,VOX,7
47-025-1-001-U,ESPA�A VACIADA,3
47-025-1-001-U,PACMA,0
47-025-1-001-U,PCAS-TC-RC,0
47-025-1-001-U,PCTE,0
47-025-1-001-U,PODEMOS-IU-AV,0
47-025-1-001-U,Cs,0
47-025-1-001-U,XAV,0
47-025-1-001-U,UNI�N REGIONALISTA,0
47-025-1-001-U,PUM+J,0
47-025-1-001-U,FE de las JONS,0
47-026-1-001-U,PP,18
47-026-1-001-U,VOX,6
47-026-1-001-U,PSOE,4
47-026-1-001-U,Cs,0
47-026-1-001-U,XAV,0
47-026-1-001-U,FE de las JONS,0
47-026-1-001-U,PACMA,0
47-026-1-001-U,PCAS-TC-RC,0
47-026-1-001-U,PCTE,0
47-026-1-001-U,UNI�N REGIONALISTA,0
47-026-1-001-U,PUM+J,0
47-026-1-001-U,PODEMOS-IU-AV,0
47-026-1-001-U,ESPA�A VACIADA,0
47-027-1-001-A,PSOE,188
47-027-1-001-A,VOX,141
47-027-1-001-A,PP,111
47-027-1-001-A,PODEMOS-IU-AV,49
47-027-1-001-A,Cs,26
47-027-1-001-A,ESPA�A VACIADA,14
47-027-1-001-A,PACMA,6
47-027-1-001-A,PCTE,2
47-027-1-001-A,PCAS-TC-RC,2
47-027-1-001-A,PUM+J,2
47-027-1-001-A,XAV,0
47-027-1-001-A,UNI�N REGIONALISTA,0
47-027-1-001-A,FE de las JONS,0
47-027-1-001-B,PSOE,173
47-027-1-001-B,PP,149
47-027-1-001-B,VOX,132
47-027-1-001-B,Cs,32
47-027-1-001-B,PODEMOS-IU-AV,32
